4
2
4
0
4,4,4,4,4,4,4,4,4,4,10,0,0,0,0,0,7,7,7,7
4,4,4,4,4,4,4,4,4,4,10,0,0,0,0,0,7,7,7,7
4,4,0,0,0,0,0,0,0,0,10,0,0,0,0,0,7,7,7,7
4,4,0,0,0,0,0,0,0,0,10,0,0,0,0,0,7,7,7,7
4,4,0,0,0,0,0,12,0,0,10,0,0,0,0,0,7,7,4,7
4,4,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,4,4
4,4,0,0,0,0,0,0,0,0,10,0,0,0,11,0,0,0,4,4
4,4,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,4,4
4,4,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,4,4
4,4,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,4,4
4,4,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,4,4
4,4,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,4,4
4,4,0,0,0,0,0,0,0,0,10,0,0,0,0,0,11,0,4,4
4,4,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,4,4
4,4,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,4,4
4,4,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,4,4
4,4,0,0,0,11,0,0,0,0,10,0,0,0,0,0,0,0,4,4
4,4,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
