4
3
6
0
3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3,0,0,0,9,8,8,8,8,8,8,8,8,8,8,9,0,0,0,3
3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3
3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3
3,0,0,0,9,0,0,0,6,5,5,5,6,0,0,9,0,0,0,3
3,0,0,0,9,0,0,0,6,5,5,5,6,0,0,9,0,11,0,3
3,0,0,0,9,0,0,0,6,5,5,5,6,0,0,9,0,0,0,3
3,0,0,0,9,0,0,0,6,5,5,5,6,0,0,9,0,0,0,3
3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3
3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3
3,0,0,0,9,8,8,8,8,8,8,8,8,8,8,9,0,0,0,3
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,3
3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3
