4
3
6
0
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,4
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,4
4,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,4
4,0,0,0,4,0,0,0,7,7,7,7,7,0,0,4,0,0,0,4
4,0,0,0,4,0,0,0,7,7,7,7,7,0,0,4,0,0,0,4
4,0,0,0,4,0,0,0,7,7,7,7,7,0,0,4,0,11,0,4
4,0,0,0,4,0,0,0,7,7,7,7,7,0,0,4,0,0,0,4
4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4
4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4
4,0,0,0,4,10,10,10,10,10,10,10,10,10,10,4,0,0,0,4
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
